geneid	length	log10_length	num_peaks	peak
1340	12533	4.09805503966924	0	0
1346	37236	4.57096302163179	0	0
1347	39504	4.59664107258786	0	0
1349	7563	3.87869410039611	0	0
1350	492944	5.6927975848505	0	0
1351	23440	4.36995760734605	0	0
1353	27508	4.43945901566998	0	0
1355	25252	4.40229578065532	0	0
1357	28149	4.44946297104541	0	0
1358	42634	4.62975608086277	0	0
1359	81892	4.91324147776098	0	0
1360	67537	4.82954176532542	0	0
1365	44441	4.64778382276198	0	0
1366	15011	4.17640962495584	0	0
1373	128235	5.10800657613693	0	0
1375	12518	4.09753494721728	0	0
1376	37973	4.57947490928039	0	0
1380	93587	4.97121552587088	0	0
1381	69287	4.84065175758609	0	0
1386	88011	4.94453695556776	0	0
1388	11396	4.05675244056744	0	0
1390	112710	5.05196244978305	0	0
1392	150991	5.17895106142016	0	0
1394	148246	5.17098298398326	0	0
1395	80828	4.907561832792	0	0
1398	42747	4.63090564118903	0	0
1401	96880	4.986234130135	0	0
1404	448329	5.65159683195665	0	0
1406	41395	4.61694788692893	0	0
1408	40280	4.60508946188158	0	0
1410	15979	4.20354959675074	0	0
1411	56878	4.75494431690183	0	0
1412	17030	4.2312146479626	0	0
1413	19745	4.29545713807256	0	0
1414	15918	4.20188850036597	0	0
1417	74715	4.87340780078806	0	0
1418	21947	4.34137516364469	0	0
1419	16870	4.22711508258913	0	0
1420	10781	4.03265904603992	0	0
1421	52134	4.71712104760653	0	0
1427	103719	5.01585832089547	0	0
1428	86969	4.93936447643342	0	0
1429	197640	5.29587484521738	0	0
1431	24327	4.38608855513805	0	0
1432	52941	4.72379214041037	0	0
1436	70110	4.84577996711189	0	0
1437	83294	4.92061371856476	0	0
1438	137852	5.13941307136789	0	0
1439	77623	4.88999042348862	0	0
1442	14881	4.17263211668629	0	0
1443	12423	4.09422648522204	0	0
1444	11112	4.04579223272956	0	0
1446	51158	4.70891355758257	0	0
1447	31692	4.50094964725455	0	0
1453	55191	4.74186826307319	0	0
1454	83771	4.92309369977915	0	0
1455	42961	4.63307438184949	0	0
1457	73860	4.86840930331496	0	0
1459	60271	4.78010839722333	0	0
1460	210	2.32221929473392	0	0
1463	43746	4.64093834861899	0	0
1468	60379	4.78088591593984	0	0
1471	41525	4.61830964112343	0	0
1472	56499	4.75204076112342	0	0
1476	24057	4.38124146819586	0	0
1477	10045	4.00194994108427	0	0
1478	71101	4.85187570890737	0	0
1479	90735	4.95777484356303	0	0
1486	82141	4.91455998573261	0	0
1489	14495	4.16121821969102	0	0
1493	115135	5.06120736530012	0	0
1495	247896	5.39426951913594	0	0
1497	16177	4.20889798549337	0	0
1500	160089	5.20436149179798	0	0
1504	14663	4.16622283457208	0	0
1506	21788	4.33821736660109	0	0
1509	33538	4.52553716039106	0	0
1510	113774	5.05604302702712	0	0
1511	50695	4.70496512739071	0	0
1514	33414	4.5239284682734	0	0
1515	44493	4.64829168962128	0	0
1520	43729	4.64076954596028	0	0
1521	7821	3.89326228588799	0	0
1524	68559	4.836064474352	0	0
1527	19588	4.29199009534618	0	0
1535	12018	4.07983219967722	0	0
1536	80877	4.90782503343841	0	0
1537	10816	4.03406667859756	0	0
1538	326093	5.51334147622392	0	0
1540	223300	5.34888872307144	0	0
1544	28273	4.45137189318424	0	0
1548	41237	4.61528706275025	0	0
1551	52100	4.71683772329952	0	0
1553	43091	4.63438657274798	0	0
1555	51999	4.71599499173753	0	0
1557	127581	5.10578600189643	0	0
1558	127770	5.10642889479341	0	0
1559	190685	5.28031653115064	0	0
1562	71153	4.85219321581846	0	0
1565	25882	4.41299783287005	0	0
1571	49776	4.69701999376463	0	0
1572	52372	4.71909915920564	0	0
1576	46406	4.66657413569345	0	0
1577	63526	4.8029515102602	0	0
1579	30443	4.48348744767959	0	0
1580	90704	4.9576264396469	0	0
1581	70952	4.85096464188964	0	0
1583	69571	4.84242824586679	0	0
1584	43490	4.63838940766534	0	0
1585	69284	4.84063295302459	0	0
1589	6196	3.79211140908717	0	0
1593	47105	4.67306700813015	0	0
1594	8074	3.9070887450743	0	0
1600	1266330	6.1025468956525	0	0
1605	62581	4.79644249858346	0	0
1606	21158	4.32547461279533	0	0
1607	785656	5.89523243153068	0	0
1608	217632	5.33772275316609	0	0
1609	17894	4.25270743300728	0	0
1610	117797	5.07113423017913	0	0
1613	30778	4.48824039531403	0	0
1615	119900	5.07881918309885	0	0
1616	24209	4.38397685043093	0	0
1617	146738	5.16654259546056	0	0
1618	144820	5.16082854314455	0	0
1621	69211	4.84017512422045	0	0
1622	32891	4.51707707773561	0	0
1628	6534	3.81517913013942	0	0
1629	43955	4.64300828439044	0	0
1633	142468	5.15371732761423	0	0
1635	178708	5.25214399446473	0	0
1639	36884	4.56683801335034	0	0
1642	2378	3.37621185028267	0	0
1643	31900	4.50379068305718	0	0
1644	138134	5.1403005880283	0	0
1645	12123	4.08361010516231	0	0
1649	5061	3.70423633730879	0	0
1650	19843	4.29760733238224	0	0
1652	9311	3.96899632664831	0	0
1657	222639	5.34760124266367	0	0
1659	65724	4.81772398697641	0	0
1660	101565	5.00674407285311	0	0
1663	110570	5.04363730959257	0	0
1669	27007	4.43147634443156	0	0
1670	147271	5.16811723577728	0	0
1671	30127	4.47895588745453	0	0
1672	45280	4.65590641818021	0	0
1673	58158	4.76460946312095	0	0
1674	23050	4.36267092972567	0	0
1675	16966	4.22957946266564	0	0
1676	12515	4.09743085394424	0	0
1677	21529	4.33302385775809	0	0
1678	32689	4.51440163513758	0	0
1690	204538	5.3107740050436	0	0
1716	76678	4.88467077660702	0	0
1719	153176	5.18519072427779	0	0
1723	70723	4.84956067473991	0	0
1725	14200	4.15228834438306	0	0
1727	59230	4.77254173264094	0	0
1729	95383	4.97947097780592	0	0
1731	12379	4.09268556293749	0	0
1736	26952	4.43059099797306	0	0
1737	45881	4.66163287500406	0	0
1738	63371	4.80189056038475	0	0
1743	23156	4.36466354089477	0	0
1747	41604	4.61913508770402	0	0
1749	51263	4.70980401826105	0	0
1750	3874	3.58815961638309	0	0
1758	95509	4.98004429793109	0	0
1759	34604	4.53912630334539	0	0
1761	121107	5.08316924614482	0	0
1763	60382	4.78090749382419	0	0
1768	293110	5.46703063546585	0	0
1770	363058	5.55997601089786	0	0
1777	24378	4.38699807271006	0	0
1778	127395	5.10515238314045	0	0
1780	378654	5.57824254895609	0	0
1783	52172	4.71743748560708	0	0
1787	62729	4.79746836424794	0	0
1789	57163	4.75711501314301	0	0
1791	43878	4.64224682380789	0	0
1794	294486	5.46906465305429	0	0
1796	21072	4.32370575761771	0	0
1797	601	2.77887447200274	0	0
1798	6604	3.81980706459076	0	0
1800	44044	4.64388675396551	0	0
1801	13586	4.13309161025471	0	0
1802	4508	3.65398390737407	0	0
1805	105160	5.02185057743432	0	0
1806	938309	5.97234588197809	0	0
1807	102254	5.00968030586226	0	0
1808	207532	5.31708507141882	0	0
1809	246550	5.39190500686716	0	0
1810	96905	4.98634618588862	0	0
1811	73653	4.8671904410213	0	0
1814	95988	4.98221694283612	0	0
1821	93373	4.97022131256625	0	0
1822	18570	4.26881190373978	0	0
1825	1462471	6.16508726301757	0	0
1828	106959	5.02921733389013	0	0
1829	59293	4.77300342454777	0	0
1830	73347	4.86538235526055	0	0
1833	51588	4.71254869116463	0	0
1839	28547	4.4555604750371	0	0
1840	78640	4.89564350482408	0	0
1841	21238	4.32711361646497	0	0
1842	73674	4.86731424974858	0	0
1845	12852	4.10897071687948	0	0
1849	34584	4.5388752225256	0	0
1850	45926	4.66205862147765	0	0
1854	122259	5.0872808392187	0	0
1855	21357	4.32954024765666	0	0
1856	9727	3.98797891587548	0	0
1857	20330	4.30813737863804	0	0
1861	15182	4.18132898708973	0	0
1869	22935	4.360498744468	0	0
1871	161008	5.20684745534575	0	0
1874	4459	3.64923747234961	0	0
1875	70267	4.84675141203646	0	0
1880	24683	4.39239794321637	0	0
1890	3379	3.5287881917749	0	0
1892	10604	4.02546971906106	0	0
1894	241067	5.38213776326504	0	0
1896	272354	5.43513375803827	0	0
1909	338179	5.52914663558791	0	0
1910	458618	5.66145109607047	0	0
1911	40907	4.61179763077632	0	0
1912	116320	5.06565439351496	0	0
1915	79245	4.89897186974262	0	0
1917	24712	4.39290789529339	0	0
1933	29291	4.4667341988263	0	0
1936	13648	4.13506901382345	0	0
1937	15837	4.19967291672062	0	0
1938	18354	4.26373072736832	0	0
1939	26139	4.41728896875374	0	0
1943	39477	4.59634414164325	0	0
1945	10316	4.0135113334659	0	0
1947	235923	5.37277028207325	0	0
1951	39509	4.59669603752812	0	0
1954	60442	4.78133882652392	0	0
1958	39306	4.59445884981558	0	0
1964	74866	4.87428462991802	0	0
1967	7618	3.88184096832493	0	0
1973	10458	4.01944863749364	0	0
1977	168529	5.22667464382039	0	0
1978	69412	4.84143455811004	0	0
1979	29541	4.47042519263914	0	0
1981	25367	4.40426910890542	0	0
1982	53024	4.72447248673924	0	0
1984	11064	4.04391216710125	0	0
1990	18035	4.25611614665438	0	0
1991	9339	3.97030037540218	0	0
1996	498745	5.69787855484359	0	0
1998	178634	5.25196412312511	0	0
2000	70526	4.84834925280547	0	0
2002	14405	4.15851326261643	0	0
2004	182428	5.26109149688843	0	0
2010	11781	4.07118215599008	0	0
2014	20996	4.3221365640961	0	0
2015	101146	5.00494871249212	0	0
2016	47531	4.67697695146946	0	0
2017	76500	4.88366143515362	0	0
2018	1326	3.12254352406875	0	0
2021	21287	4.32811446015839	0	0
2022	37257	4.57120788180285	0	0
2023	67821	4.83136418902921	0	0
2026	9815	3.99189030393602	0	0
2027	9330	3.9698816437465	0	0
2028	212216	5.32677812438038	0	0
2029	59010	4.770925614639	0	0
2033	126963	5.10367717578249	0	0
2038	32716	4.51476019951882	0	0
2039	35437	4.54945694858202	0	0
2040	94278	4.97441036088902	0	0
2046	67523	4.8294517294485	0	0
2048	183128	5.2627547523618	0	0
2050	60550	4.78211414747907	0	0
2053	65651	4.81724134567568	0	0
2056	13785	4.13940677044179	0	0
2057	24001	4.38022933693804	0	0
2058	65600	4.81690383937566	0	0
2064	27168	4.43405766856386	0	0
2065	40274	4.60502476573002	0	0
2067	44427	4.64764698784284	0	0
2068	29705	4.47282955671271	0	0
2071	70351	4.84727027506707	0	0
2073	40520	4.60766943668824	0	0
2077	23253	4.36647899160859	0	0
2098	179343	5.25368443024142	0	0
2101	13439	4.12836695393808	0	0
2103	298926	5.47556369076846	0	0
2109	34364	4.53610371036349	0	0
2110	25673	4.40947662080697	0	0
2115	1079645	6.03328097781519	0	0
2116	9586	3.98163742465577	0	0
2119	212317	5.32698476906289	0	0
2121	89442	4.95154150184884	0	0
2124	12168	4.08521920104494	0	0
2125	26374	4.42117600185209	0	0
2130	30290	4.48129927333286	0	0
2134	23977	4.37979484327698	0	0
2135	88167	4.94530606359355	0	0
2137	197962	5.29658183281631	0	0
2138	590308	5.7710786689273	0	0
2145	51589	4.71255710960056	0	0
2146	122914	5.08960135218237	0	0
2147	34687	4.54016674032099	0	0
2149	72265	4.85892800701454	0	0
2150	66978	4.82593217512484	0	0
2151	32678	4.51425546843738	0	0
2153	66623	4.82362418485638	0	0
2158	218892	5.34022988939185	0	0
2159	26431	4.42211359469683	0	0
2160	163932	5.21466373738334	0	0
2161	15575	4.19242805533121	0	0
2165	84578	4.92725741125267	0	0
2167	41915	4.62236947049474	0	0
2168	39651	4.59825414471807	0	0
2169	163236	5.21281594410655	0	0
2171	167707	5.22455119020255	0	0
2175	52684	4.72167874108054	0	0
2177	52517	4.72029990933179	0	0
2178	28706	4.45797268051621	0	0
2182	188734	5.27585014437412	0	0
2184	178253	5.25103684776644	0	0
2186	197900	5.2964457942064	0	0
2187	172070	5.23570515870545	0	0
2188	164245	5.21549215749841	0	0
2189	13355	4.12564389235739	0	0
2191	105466	5.02311247487301	0	0
2193	9663	3.98511197953935	0	0
2196	132021	5.12064301801439	0	0
2197	2413	3.38255732190879	0	0
2200	328217	5.51616107158297	0	0
2201	403854	5.60622438873852	0	0
2204	27804	4.4441072798376	0	0
2205	191206	5.28150151621418	0	0
2206	63351	4.80175347464257	0	0
2207	9994	3.99973934510657	0	0
2208	25662	4.40929050064045	0	0
2212	78509	4.89491944561521	0	0
2214	28842	4.46002537251229	0	0
2215	40905	4.61177639699731	0	0
2217	21333	4.32905193335993	0	0
2224	9788	3.99069396067975	0	0
2230	146485	5.16579315540171	0	0
2237	10460	4.01953168453126	0	0
2239	267916	5.42799865054071	0	0
2241	521579	5.71732009735631	0	0
2242	17640	4.2464985807958	0	0
2244	20186	4.30505026891722	0	0
2247	94951	4.97749954297714	0	0
2249	57542	4.75998495268585	0	0
2250	69107	4.83952204024541	0	0
2251	79371	4.89966185204239	0	0
2252	225304	5.35276890216549	0	0
2253	44213	4.64554998423956	0	0
2256	6025	3.77995705124691	0	0
2259	912304	5.96013957903361	0	0
2260	95994	4.98224408878618	0	0
2264	56505	4.75208687925895	0	0
2266	77902	4.89154860758032	0	0
2271	87600	4.94250410616808	0	0
2272	1255741	6.09890007421813	0	0
2275	11338	4.05453645265495	0	0
2277	64353	4.80856879759746	0	0
2281	16601	4.22013424957025	0	0
2286	6659	3.82340901489254	0	0
2294	104533	5.01925341442292	0	0
2295	149002	5.17319209782928	0	0
2297	162613	5.21115526206114	0	0
2298	65869	4.81868107018543	0	0
2301	50421	4.70261145479095	0	0
2303	11635	4.06576638762275	0	0
2305	21071	4.32368514710199	0	0
2312	67906	4.83190814912245	0	0
2313	159551	5.20289953051712	0	0
2314	18525	4.26775821665137	0	0
2318	28303	4.45183247136857	0	0
2319	22459	4.35139041514225	0	0
2322	92816	4.96762284812352	0	0
2324	84382	4.92624981470159	0	0
2327	55376	4.74332158195005	0	0
2328	101133	5.00489289030324	0	0
2330	32429	4.51093355671559	0	0
2332	1076958	6.03219876669268	0	0
2334	775870	5.88978895964442	0	0
2342	79571	4.90075481604465	0	0
2346	684996	5.83568803545885	0	0
2350	16354	4.21362399341609	0	0
2352	38389	4.58420679927192	0	0
2354	28393	4.45321128243822	0	0
2356	38684	4.58753137461755	0	0
2357	18614	4.26983970957684	0	0
2358	22709	4.35619801030763	0	0
2395	53672	4.72974777886781	0	0
2475	86655	4.93779362659709	0	0
2488	153507	5.18612818432173	0	0
2491	71171	4.85230306799681	0	0
2498	14451	4.1598979010341	0	0
2512	19246	4.2843404814581	0	0
2517	37352	4.57231386092275	0	0
2519	60049	4.77850577946419	0	0
2520	22885	4.35955091676332	0	0
2521	30511	4.48445644190543	0	0
2524	21974	4.34190912017977	0	0
2525	15445	4.18878791263747	0	0
2528	17413	4.24087360002058	0	0
2529	7584	3.87989832433001	0	0
2531	51546	4.71219496941917	0	0
2532	59408	4.77384493188208	0	0
2533	153344	5.18566678770116	0	0
2537	45380	4.65686449154892	0	0
2542	19327	4.28616444665352	0	0
2543	62778	4.79780747570299	0	0
2547	31182	4.4939039672065	0	0
2549	164272	5.215563544678	0	0
2550	37039	4.56865925283861	0	0
2551	48411	4.68494405372117	0	0
2553	292	2.46538285144842	0	0
2554	190800	5.28057837036808	0	0
2555	393094	5.5944964150061	0	0
2556	249805	5.39760112679503	0	0
2557	61020	4.78547220330639	0	0
2558	98793	4.99472617364559	0	0
2559	151472	5.1803323597733	0	0
2560	235047	5.37115471248338	0	0
2561	373513	5.57230572189442	0	0
2562	612092	5.78681670333751	0	0
2563	23315	4.36763541979051	0	0
2564	99842	4.99931327206055	0	0
2566	793436	5.89951190151582	0	0
2569	84599	4.92736522950417	0	0
2571	122749	5.08901796274001	0	0
2572	251295	5.40018384754995	0	0
2574	13945	4.14441851860207	0	0
2580	93359	4.97015619118633	0	0
2582	18977	4.27822755759474	0	0
2583	35300	4.54777470538782	0	0
2588	22580	4.35372393758895	0	0
2592	6475	3.81123977275329	0	0
2595	38615	4.58675603917439	0	0
2596	648960	5.8122179289812	0	0
2617	88843	4.94862321513362	0	0
2618	26027	4.41542411207654	0	0
2619	397089	5.5988878565792	0	0
2622	5183	3.71458120883953	0	0
2623	20158	4.30444744086618	0	0
2624	57049	4.75624803616373	0	0
2628	75162	4.87599832780698	0	0
2629	13901	4.14304604333759	0	0
2630	20298	4.30745324817162	0	0
2634	67568	4.82974106408083	0	0
2635	36199	4.55869657328232	0	0
2639	16034	4.20504187926137	0	0
2641	62168	4.79356689595211	0	0
2644	7053	3.8483738838446	0	0
2646	40630	4.60884682232641	0	0
2648	5001	3.69905685454767	0	0
2653	29552	4.47058687809617	0	0
2658	24087	4.38178271263519	0	0
2660	141914	5.15202524128433	0	0
2662	195065	5.29017935206771	0	0
2664	10231	4.0099180846659	0	0
2671	4542	3.65724712988372	0	0
2672	199225	5.29934383549729	0	0
2673	226199	5.35449068062727	0	0
2676	58934	4.77036591876311	0	0
2677	18220	4.26054837263698	0	0
2678	58007	4.76348040525149	0	0
2681	98425	4.99310542346227	0	0
2686	30993	4.49126361626467	0	0
2687	35071	4.54494814935143	0	0
2688	9627	3.98349097181517	0	0
2689	11252	4.05122972349316	0	0
2694	27847	4.44477841481948	0	0
2700	84290	4.92577605383675	0	0
2705	54316	4.73492777964705	0	0
2706	35093	4.54522049639307	0	0
2707	16885	4.22750106497143	0	0
2710	155797	5.19255909071787	0	0
2712	250725	5.39919763998427	0	0
2713	32233	4.50830072818725	0	0
2719	594794	5.77436657891509	0	0
2720	8567	3.93282876690085	0	0
2733	28365	4.45278278790072	0	0
2735	10022	4.00095439840646	0	0
2738	22224	4.34682222839354	0	0
2739	38206	4.58213157134813	0	0
2740	92789	4.96749649429583	0	0
2742	421574	5.62487381851208	0	0
2745	60542	4.78205676374009	0	0
2746	51305	4.71015969194601	0	0
2760	45157	4.65472508190831	0	0
2765	44642	4.64974364313173	0	0
2766	310503	5.49206580057428	0	0
2767	36612	4.56362345369003	0	0
2769	42178	4.62508598247893	0	0
2770	457999	5.66086452976161	0	0
2771	43730	4.64077947734486	0	0
2773	36605	4.56354041118945	0	0
2775	1715	3.23426412437879	0	0
2778	169979	5.23039526992256	0	0
2780	35469	4.54984894430493	0	0
2783	17938	4.25377401967888	0	0
2784	11589	4.06404596286448	0	0
2785	691	2.8394780473742	0	0
2787	34069	4.53235938625776	0	0
2790	64090	4.80679027158407	0	0
2791	48935	4.68961959265487	0	0
2793	38629	4.58691346558455	0	0
2794	7206	3.85769425778655	0	0
2797	29631	4.47174630848827	0	0
2798	66174	4.82068738710579	0	0
2800	143565	5.1570485752853	0	0
2801	24550	4.39005149645899	0	0
2802	57973	4.76322577492199	0	0
2803	124395	5.094802924438	0	0
2804	87066	4.93984859249176	0	0
2805	91660	4.96217985290877	0	0
2810	31834	4.50289121194124	0	0
2814	27892	4.44547965653288	0	0
2815	63816	4.80492957904317	0	0
2819	13458	4.12898052396661	0	0
2821	83653	4.9224815204339	0	0
2822	49430	4.69399061046078	0	0
2824	202555	5.30654296806075	0	0
2825	57602	4.76043756283093	0	0
2826	2790	3.4456042032736	0	0
2827	11247	4.05103669514121	0	0
2840	2033	3.30813737863804	0	0
2841	53293	4.72667016848211	0	0
2848	75976	4.88067642499579	0	0
2857	26311	4.42013735459383	0	0
2863	206118	5.31411591977207	0	0
2864	10414	4.01761757333967	0	0
2865	48378	4.684647910183	0	0
2867	66639	4.8237284713258	0	0
2868	142823	5.15479815119892	0	0
2872	36087	4.55735077960453	0	0
2873	5871	3.76871208037766	0	0
2874	5584	3.7469454096151	0	0
2875	6353	3.80297885533526	0	0
2878	58580	4.76774936734558	0	0
2880	36929	4.56736754755453	0	0
2882	39967	4.60170155050321	0	0
2885	83566	4.92202961456991	0	0
2893	603390	5.78059810832355	0	0
2896	22165	4.34566773563535	0	0
2897	233582	5.36843937267893	0	0
2902	27647	4.44164801252565	0	0
2903	647355	5.81114250672715	0	0
2904	494481	5.69414960886811	0	0
2907	25199	4.40138330653158	0	0
2911	289700	5.46194849520376	0	0
2912	77799	4.89097401476253	0	0
2916	46801	4.6702551327716	0	0
2918	1298481	6.11343559920558	0	0
2919	64351	4.80855530013096	0	0
2920	29388	4.46817003117234	0	0
2921	28349	4.4525377439294	0	0
2922	66749	4.8244447637035	0	0
2923	397	2.59879050676312	0	0
2926	90385	4.95609636235861	0	0
2931	15538	4.1913951171121	0	0
2937	49438	4.6940608931784	0	0
2938	41265	4.61558184944536	0	0
2941	76297	4.88250746182041	0	0
2944	22109	4.34456909968846	0	0
2946	35205	4.54660434865427	0	0
2947	25849	4.41244374654476	0	0
2952	27320	4.43648069500949	0	0
2953	48848	4.68884678695459	0	0
2954	11536	4.06205524737535	0	0
2958	28603	4.45641158610518	0	0
2959	154360	5.18853476989936	0	0
2960	82831	4.91819290453	0	0
2961	125064	5.09713231487837	0	0
2962	26189	4.4181189156542	0	0
2965	48523	4.68594764386742	0	0
2967	18705	4.27195771253422	0	0
2968	8398	3.92417587030192	0	0
2972	80450	4.90552604843505	0	0
2974	156331	5.19404510593985	0	0
2975	61443	4.788472412291	0	0
2976	32970	4.51811894714315	0	0
2979	31244	4.49476662913363	0	0
2983	99304	4.99696674238199	0	0
2984	101636	5.00704756456299	0	0
2986	399700	5.60173414826011	0	0
2987	20268	4.30681089561863	0	0
2992	110649	5.04394749330671	0	0
2994	117593	5.0703814701087	0	0
2996	229935	5.36160508327422	0	0
2997	14125	4.14998845649148	0	0
2999	28982	4.46212835211491	0	0
3000	52450	4.71974549252958	0	0
3001	67937	4.83210636513907	0	0
3002	104909	5.02081274732295	0	0
3003	58529	4.76737110401864	0	0
3004	19795	4.29655550608822	0	0
3006	20934	4.32085221983175	0	0
3007	7635	3.88280904139244	0	0
3008	16958	4.22937463092884	0	0
3009	3495	3.5434471800817	0	0
3010	9977	3.99899997221832	0	0
3012	3776	3.57703198562603	0	0
3013	160	2.20411998265593	0	0
3014	6435	3.80854855124041	0	0
3015	1877	3.27346427262135	0	0
3017	13732	4.13773379475371	0	0
3018	5920	3.77232170672292	0	0
3021	9699	3.98672695933122	0	0
3024	23658	4.37397802745687	0	0
3028	60941	4.78490957641962	0	0
3029	16762	4.22432583631949	0	0
3032	37160	4.5700757053216	0	0
3033	77532	4.88948098708779	0	0
3034	35940	4.55557807277296	0	0
3035	11945	4.0771861540859	0	0
3036	27856	4.44491875377326	0	0
3038	139933	5.14592014499837	0	0
3043	55057	4.74081254343687	0	0
3044	7614	3.88161287247835	0	0
3045	8259	3.91692746611299	0	0
3046	34592	4.53897567227322	0	0
3047	5785	3.76230336328777	0	0
3048	28677	4.45753371632655	0	0
3049	16534	4.21837793329175	0	0
3050	13649	4.13510083376572	0	0
3054	13878	4.14232688315426	0	0
3059	78216	4.89329560217675	0	0
3060	6479	3.81150797994533	0	0
3061	28752	4.4586680597649	0	0
3065	49639	4.69582302385698	0	0
3066	79477	4.90024146553346	0	0
3070	140546	5.14781848991039	0	0
3071	38008	4.57987501741115	0	0
3074	457254	5.66015751331812	0	0
3075	83214	4.92019639854139	0	0
3077	23737	4.37542582979234	0	0
3078	76924	4.88606185919568	0	0
3080	44727	4.65056976946398	0	0
3083	25038	4.39859963509535	0	0
3084	1728221	6.23759927804072	0	0
3087	120822	5.08214602044969	0	0
3090	131843	5.1200570765483	0	0
3094	633058	5.80144350136968	0	0
3101	45314	4.65623240032203	0	0
3104	24868	4.39564085869612	0	0
3105	8552	3.93206769220072	0	0
3106	23434	4.3698464255862	0	0
3108	13809	4.14016222961364	0	0
3109	51556	4.71227921501737	0	0
3111	51088	4.70831890119537	0	0
3112	37354	4.57233711444895	0	0
3113	51449	4.71137693791862	0	0
3115	3497	3.54369563230924	0	0
3116	48562	4.68629656462151	0	0
3117	40245	4.60471193172762	0	0
3118	48431	4.6851234364221	0	0
3119	50193	4.70064315393089	0	0
3120	37831	4.57784782130178	0	0
3123	26512	4.42344249107526	0	0
3127	60066	4.7786287117581	0	0
3133	105909	5.02493286741869	0	0
3135	48754	4.68801025299174	0	0
3136	34635	4.53951519197286	0	0
3137	43268	4.63616682103561	0	0
3140	32795	4.51580763523805	0	0
3142	274799	5.43901514798259	0	0
3145	20669	4.31531946525875	0	0
3148	101136	5.00490577298369	0	0
3149	139002	5.14302104905061	0	0
3151	49368	4.69344553340633	0	0
3156	251107	5.39985881951897	0	0
3159	53481	4.72819951920366	0	0
3161	21542	4.33328602155443	0	0
3163	29165	4.46486198076603	0	0
3164	36104	4.55755532051209	0	0
3166	571284	5.75685206090806	0	0
3171	11413	4.05739981726606	0	0
3174	914343	5.96110914438082	0	0
3177	37969	4.57942915915716	0	0
3178	8356	3.92199843130827	0	0
3182	18800	4.27415784926368	0	0
3183	91635	4.96206138418769	0	0
3185	104611	5.01957735363379	0	0
3187	27651	4.44171084220957	0	0
3189	35430	4.54937115233318	0	0
3190	14292	4.1550930075304	0	0
3192	64584	4.81012493947536	0	0
3196	8160	3.91169015875386	0	0
3199	15506	4.19049977963349	0	0
3200	14001	4.14615905560482	0	0
3201	8323	3.92027989463295	0	0
3202	8484	3.92860065984452	0	0
3203	8927	3.95070553477386	0	0
3204	6465	3.81056852921641	0	0
3205	11789	4.07147696769892	0	0
3206	9842	3.99308336069806	0	0
3207	2576	3.41094585868777	0	0
3208	14434	4.15938670096175	0	0
3209	28567	4.45586463478753	0	0
3212	10981	4.04064189154454	0	0
3213	35139	4.54578939800556	0	0
3214	7909	3.89812157554111	0	0
3215	4224	3.62572390952576	0	0
3216	11774	4.07092403147615	0	0
3217	4972	3.69653111996961	0	0
3218	7725	3.88789848809687	0	0
3219	53790	4.73070154428185	0	0
3221	22253	4.34738856792903	0	0
3223	8094	3.90816320005555	0	0
3224	8381	3.9232958406555	0	0
3231	52658	4.72146436017342	0	0
3232	18596	4.26941953751105	0	0
3233	17163	4.23459320248533	0	0
3234	17336	4.23894889831176	0	0
3236	11168	4.04797540527909	0	0
3237	13395	4.12694271794423	0	0
3239	51114	4.70853986862797	0	0
3240	26545	4.42398272967718	0	0
3242	56880	4.75495958772171	0	0
3250	18555	4.2684609586848	0	0
3251	86655	4.93779362659709	0	0
3263	28831	4.45985970610483	0	0
3266	8052	3.90590376621662	0	0
3268	52744	4.72217306273565	0	0
3269	197594	5.29577375297199	0	0
3270	4855	3.68618923424402	0	0
3273	38434	4.58471558580514	0	0
3276	12073	4.08181520063228	0	0
3290	49746	4.69675816552863	0	0
3292	13552	4.13200339298663	0	0
3297	17722	4.2485127322209	0	0
3299	7732	3.88829184535652	0	0
3300	29440	4.46893780566546	0	0
3303	345	2.53781909507327	0	0
3304	9595	3.98204497907149	0	0
3305	10368	4.01569498852652	0	0
3310	21980	4.34202768808747	0	0
3313	105086	5.02154486133996	0	0
3320	89067	4.9497168244344	0	0
3329	30811	4.48870579398179	0	0
3336	178	2.25042000230889	0	0
3338	4337	3.63718942214876	0	0
3340	82037	4.91400977033031	0	0
3344	267546	5.42739846235227	0	0
3346	20318	4.30788095598825	0	0
3347	27255	4.43544618636372	0	0
3352	67041	4.82634048371355	0	0
3357	71355	4.85342441047558	0	0
3359	75237	4.87643147016621	0	0
3360	235638	5.37224532796376	0	0
3362	68225	4.83394354434193	0	0
3364	30316	4.48167189839381	0	0
3371	108386	5.03497318888679	0	0
3373	15554	4.19184209461911	0	0
3375	30268	4.48098372529553	0	0
3376	131484	5.11887290769665	0	0
3381	91342	4.9606705165709	0	0
3383	17504	4.24313730465334	0	0
3385	23466	4.37043906633577	0	0
3386	9568	3.98082116664434	0	0
3396	22483	4.35185426047875	0	0
3399	25305	4.40320634164481	0	0
3416	189131	5.27676271882666	0	0
3417	38553	4.58605817830792	0	0
3420	18640	4.27044590801796	0	0
3421	10170	4.00732095292274	0	0
3422	17477	4.24246688623534	0	0
3423	520509	5.71642824319631	0	0
3425	9939	3.99734269060162	0	0
3426	62503	4.79590086297892	0	0
3428	88918	4.94898968571013	0	0
3429	24159	4.38307895381209	0	0
